Date,^spx_d,^shc_d,^hsi_d,^ndq_d,^dji_d,^nkx_d
1902-07-07,9.01,,,,47.14,
1902-07-08,9.01,,,,46.72,
1902-07-09,9.0,,,,46.55,
1902-07-10,9.02,,,,46.82,
1902-07-11,9.04,,,,46.71,
1902-07-12,9.04,,,,,
1902-07-14,9.1,,,,46.82,
1902-07-15,9.11,,,,46.92,
1902-07-16,9.17,,,,47.47,
1902-07-17,9.2,,,,47.73,
1902-07-18,9.23,,,,47.82,
1902-07-19,9.25,,,,,
1902-07-21,9.2,,,,47.81,
1902-07-22,9.24,,,,48.12,
1902-07-23,9.28,,,,48.16,
1902-07-24,9.29,,,,48.07,
1902-07-25,9.34,,,,48.23,
1902-07-26,9.34,,,,,
1902-07-28,9.32,,,,48.73,
1902-07-29,9.25,,,,48.17,
1902-07-30,9.28,,,,48.21,
1902-07-31,9.24,,,,47.67,
1902-08-01,9.24,,,,47.74,
1902-08-02,9.21,,,,,
1902-08-04,9.22,,,,47.77,
1902-08-05,9.24,,,,47.89,
1902-08-06,9.27,,,,48.14,
1902-08-07,9.31,,,,48.18,
1902-08-08,9.3,,,,48.18,
1902-08-11,9.23,,,,47.94,
1902-08-12,9.22,,,,47.85,
1902-08-13,9.26,,,,48.15,
1902-08-14,9.3,,,,48.37,
1902-08-15,9.26,,,,48.23,
1902-08-16,9.25,,,,,
1902-08-18,9.23,,,,48.08,
1902-08-19,9.27,,,,48.13,
1902-08-20,9.29,,,,48.0,
1902-08-21,9.21,,,,47.32,
1902-08-22,9.26,,,,47.66,
1902-08-23,9.27,,,,,
1902-08-25,9.31,,,,47.71,
1902-08-26,9.3,,,,47.65,
1902-08-27,9.31,,,,47.94,
1902-08-28,9.3,,,,48.0,
1902-08-29,9.33,,,,48.0,
1902-09-02,9.38,,,,48.2,
1902-09-03,9.42,,,,48.26,
1902-09-04,9.38,,,,48.23,
1902-09-05,9.41,,,,48.38,
1902-09-06,9.38,,,,,
1902-09-08,9.44,,,,48.61,
1902-09-09,9.48,,,,48.55,
1902-09-10,9.46,,,,48.45,
1902-09-11,9.44,,,,48.29,
1902-09-12,9.34,,,,47.84,
1902-09-13,9.37,,,,,
1902-09-15,9.34,,,,47.88,
1902-09-16,9.37,,,,48.09,
1902-09-17,9.4,,,,48.45,
1902-09-18,9.45,,,,48.71,
1902-09-19,9.46,,,,49.08,
1902-09-20,9.43,,,,,
1902-09-22,9.38,,,,48.46,
1902-09-23,9.19,,,,47.4,
1902-09-24,9.16,,,,47.38,
1902-09-25,9.19,,,,47.66,
1902-09-26,9.25,,,,48.05,
1902-09-27,9.21,,,,,
1902-09-29,8.88,,,,46.4,
1902-09-30,9.19,,,,47.91,
1902-10-01,9.19,,,,48.13,
1902-10-02,9.17,,,,48.12,
1902-10-03,9.16,,,,48.22,
1902-10-04,9.05,,,,,
1902-10-06,8.91,,,,46.5,
1902-10-07,8.85,,,,46.24,
1902-10-08,8.89,,,,46.55,
1902-10-09,8.99,,,,47.12,
1902-10-10,8.93,,,,46.9,
1902-10-11,8.81,,,,,
1902-10-13,8.8,,,,46.48,
1902-10-14,8.92,,,,47.09,
1902-10-15,8.95,,,,47.34,
1902-10-16,9.07,,,,47.87,
1902-10-17,9.16,,,,48.21,
1902-10-18,9.13,,,,,
1902-10-20,9.13,,,,48.22,
1902-10-21,9.04,,,,47.66,
1902-10-22,9.05,,,,47.72,
1902-10-23,9.02,,,,47.64,
1902-10-24,9.06,,,,48.07,
1902-10-25,9.06,,,,,
1902-10-27,8.98,,,,47.84,
1902-10-28,8.98,,,,47.74,
1902-10-29,8.9,,,,47.17,
1902-10-30,8.94,,,,47.39,
1902-10-31,9.02,,,,47.84,
1902-11-01,8.98,,,,,
1902-11-03,8.95,,,,47.47,
1902-11-05,8.82,,,,46.75,
1902-11-06,8.83,,,,46.62,
1902-11-07,8.83,,,,46.49,
1902-11-08,8.66,,,,,
1902-11-10,8.62,,,,45.16,
1902-11-11,8.48,,,,44.15,
1902-11-12,8.54,,,,44.62,
1902-11-13,8.54,,,,44.77,
1902-11-14,8.39,,,,43.9,
1902-11-15,8.51,,,,,
1902-11-17,8.55,,,,45.04,
1902-11-18,8.48,,,,44.62,
1902-11-19,8.55,,,,44.68,
1902-11-20,8.6,,,,44.93,
1902-11-21,8.73,,,,45.58,
1902-11-22,8.72,,,,,
1902-11-24,8.73,,,,45.48,
1902-11-25,8.64,,,,45.01,
1902-11-26,8.57,,,,44.48,
1902-11-28,8.67,,,,45.0,
1902-11-29,8.65,,,,,
1902-12-01,8.72,,,,45.29,
1902-12-02,8.66,,,,45.06,
1902-12-03,8.65,,,,44.9,
1902-12-04,8.6,,,,44.83,
1902-12-05,8.59,,,,44.73,
1902-12-06,8.58,,,,,
1902-12-08,8.62,,,,45.0,
1902-12-09,8.6,,,,45.04,
1902-12-10,8.44,,,,43.97,
1902-12-11,8.33,,,,43.43,
1902-12-12,8.39,,,,43.59,
1902-12-13,8.33,,,,,
1902-12-15,8.32,,,,43.14,
1902-12-16,8.35,,,,43.24,
1902-12-17,8.39,,,,43.53,
1902-12-18,8.54,,,,44.31,
1902-12-19,8.54,,,,44.44,
1902-12-20,8.56,,,,,
1902-12-22,8.66,,,,45.39,
1902-12-23,8.59,,,,44.9,
1902-12-24,8.65,,,,45.35,
1902-12-26,8.71,,,,45.78,
1902-12-27,8.73,,,,,
1902-12-29,8.67,,,,45.84,
1902-12-30,8.76,,,,46.32,
1902-12-31,8.8,,,,46.56,
1903-01-02,8.83,,,,46.79,
1903-01-03,8.82,,,,,
1903-01-05,8.87,,,,47.35,
1903-01-06,8.97,,,,47.71,
1903-01-07,8.92,,,,47.6,
1903-01-08,8.99,,,,48.04,
1903-01-09,9.0,,,,47.95,
1903-01-10,8.97,,,,,
1903-01-12,8.93,,,,47.55,
1903-01-13,8.91,,,,47.06,
1903-01-14,8.9,,,,47.0,
1903-01-15,8.86,,,,46.71,
1903-01-16,8.9,,,,46.93,
1903-01-17,8.91,,,,,
1903-01-19,8.85,,,,46.73,
1903-01-20,8.81,,,,46.49,
1903-01-21,8.89,,,,47.08,
1903-01-22,8.87,,,,46.95,
1903-01-23,8.8,,,,46.57,
1903-01-24,8.8,,,,,
1903-01-26,8.87,,,,47.0,
1903-01-27,8.87,,,,47.34,
1903-01-28,8.86,,,,47.34,
1903-01-29,8.88,,,,47.47,
1903-01-30,8.82,,,,47.05,
1903-01-31,8.84,,,,,
1903-02-02,8.87,,,,47.46,
1903-02-03,8.88,,,,47.84,
1903-02-04,8.93,,,,48.09,
1903-02-05,8.94,,,,48.2,
1903-02-06,8.91,,,,48.08,
1903-02-07,8.91,,,,,
1903-02-09,8.97,,,,48.6,
1903-02-10,8.96,,,,48.68,
1903-02-11,8.95,,,,48.66,
1903-02-13,8.95,,,,48.47,
1903-02-14,8.93,,,,,
1903-02-16,8.96,,,,49.03,
1903-02-17,8.94,,,,49.02,
1903-02-18,8.84,,,,48.76,
1903-02-19,8.78,,,,48.3,
1903-02-20,8.84,,,,48.71,
1903-02-24,8.81,,,,48.84,
1903-02-25,8.78,,,,48.59,
1903-02-26,8.71,,,,48.18,
1903-02-27,8.66,,,,47.92,
1903-02-28,8.66,,,,,
1903-03-02,8.62,,,,47.81,
1903-03-03,8.57,,,,47.57,
1903-03-04,8.6,,,,47.66,
1903-03-05,8.44,,,,46.86,
1903-03-06,8.5,,,,46.95,
1903-03-07,8.38,,,,,
1903-03-09,8.41,,,,46.66,
1903-03-10,8.32,,,,46.28,
1903-03-11,8.4,,,,46.55,
1903-03-12,8.38,,,,46.29,
1903-03-13,8.39,,,,46.43,
1903-03-14,8.4,,,,,
1903-03-16,8.35,,,,46.49,
1903-03-17,8.38,,,,46.72,
1903-03-18,8.44,,,,46.97,
1903-03-19,8.5,,,,47.37,
1903-03-20,8.55,,,,47.62,
1903-03-21,8.54,,,,,
1903-03-23,8.48,,,,47.36,
1903-03-24,8.38,,,,46.66,
1903-03-25,8.32,,,,46.32,
1903-03-26,8.33,,,,46.46,
1903-03-27,8.23,,,,45.95,
1903-03-28,8.24,,,,,
1903-03-30,8.19,,,,45.53,
1903-03-31,8.28,,,,46.09,
1903-04-01,8.28,,,,45.97,
1903-04-02,8.2,,,,45.36,
1903-04-03,8.22,,,,45.3,
1903-04-04,8.19,,,,,
1903-04-06,8.21,,,,45.19,
1903-04-07,8.18,,,,44.97,
1903-04-08,8.2,,,,45.11,
1903-04-09,8.18,,,,45.14,
1903-04-13,7.95,,,,44.03,
1903-04-14,8.08,,,,44.99,
1903-04-15,8.07,,,,45.0,
1903-04-16,8.16,,,,45.53,
1903-04-17,8.22,,,,46.24,
1903-04-18,8.25,,,,,
1903-04-20,8.3,,,,46.66,
1903-04-21,8.34,,,,46.76,
1903-04-23,8.3,,,,46.5,
1903-04-24,8.3,,,,46.4,
1903-04-25,8.27,,,,,
1903-04-27,8.21,,,,45.98,
1903-04-28,8.21,,,,46.19,
1903-04-29,8.27,,,,46.42,
1903-04-30,8.22,,,,46.19,
1903-05-01,8.26,,,,46.24,
1903-05-02,8.26,,,,,
1903-05-04,8.34,,,,46.4,
1903-05-05,8.33,,,,46.36,
1903-05-06,8.33,,,,46.27,
1903-05-07,8.28,,,,46.03,
1903-05-08,8.28,,,,46.13,
1903-05-09,8.24,,,,,
1903-05-11,8.26,,,,46.18,
1903-05-12,8.25,,,,45.99,
1903-05-13,8.24,,,,46.08,
1903-05-14,8.18,,,,45.74,
1903-05-15,8.15,,,,45.63,
1903-05-16,8.12,,,,,
1903-05-18,8.04,,,,44.99,
1903-05-19,8.07,,,,45.11,
1903-05-20,7.96,,,,44.36,
1903-05-21,8.03,,,,44.87,
1903-05-22,8.07,,,,45.31,
1903-05-23,7.93,,,,,
1903-05-25,7.83,,,,43.94,
1903-05-26,7.94,,,,44.56,
1903-05-27,7.92,,,,44.3,
1903-05-28,7.85,,,,43.83,
1903-05-29,7.82,,,,43.65,
1903-06-01,7.77,,,,43.16,
1903-06-02,7.83,,,,43.36,
1903-06-03,7.83,,,,43.38,
1903-06-04,7.71,,,,42.63,
1903-06-05,7.69,,,,42.39,
1903-06-06,7.69,,,,,
1903-06-08,7.61,,,,41.98,
1903-06-09,7.54,,,,41.55,
1903-06-10,7.46,,,,41.12,
1903-06-11,7.67,,,,42.21,
1903-06-12,7.8,,,,43.01,
1903-06-13,7.76,,,,,
1903-06-15,7.63,,,,41.83,
1903-06-16,7.67,,,,41.89,
1903-06-17,7.64,,,,41.68,
1903-06-18,7.6,,,,41.2,
1903-06-19,7.65,,,,41.63,
1903-06-20,7.63,,,,,
1903-06-22,7.58,,,,41.03,
1903-06-23,7.64,,,,41.72,
1903-06-24,7.62,,,,41.72,
1903-06-25,7.6,,,,41.51,
1903-06-26,7.59,,,,41.48,
1903-06-27,7.63,,,,,
1903-06-29,7.76,,,,42.56,
1903-06-30,7.78,,,,42.79,
1903-07-01,7.79,,,,42.59,
1903-07-02,7.7,,,,42.06,
1903-07-03,7.71,,,,42.16,
1903-07-06,7.71,,,,42.06,
1903-07-07,7.7,,,,41.89,
1903-07-08,7.71,,,,41.97,
1903-07-09,7.6,,,,41.26,
1903-07-10,7.52,,,,41.0,
1903-07-11,7.44,,,,,
1903-07-13,7.45,,,,40.64,
1903-07-14,7.31,,,,39.78,
1903-07-15,7.25,,,,39.38,
1903-07-16,7.28,,,,39.18,
1903-07-17,7.38,,,,39.64,
1903-07-18,7.32,,,,,
1903-07-20,7.21,,,,38.21,
1903-07-21,7.15,,,,37.26,
1903-07-22,7.21,,,,37.67,
1903-07-23,7.12,,,,36.81,
1903-07-24,7.06,,,,36.1,
1903-07-25,6.96,,,,,
1903-07-27,7.1,,,,36.29,
1903-07-28,7.15,,,,37.31,
1903-07-29,7.13,,,,36.95,
1903-07-30,7.11,,,,36.73,
1903-07-31,7.09,,,,36.76,
1903-08-01,7.09,,,,,
1903-08-03,7.05,,,,36.63,
1903-08-04,6.89,,,,35.65,
1903-08-05,6.75,,,,34.75,
1903-08-06,6.87,,,,35.75,
1903-08-07,6.82,,,,35.23,
1903-08-08,6.66,,,,,
1903-08-10,6.74,,,,34.81,
1903-08-11,6.8,,,,35.25,
1903-08-12,6.98,,,,36.44,
1903-08-13,7.09,,,,37.2,
1903-08-14,7.26,,,,38.24,
1903-08-15,7.25,,,,,
1903-08-17,7.32,,,,39.02,
1903-08-18,7.32,,,,38.83,
1903-08-19,7.14,,,,37.25,
1903-08-20,7.15,,,,37.49,
1903-08-21,7.14,,,,37.26,
1903-08-22,7.13,,,,,
1903-08-24,7.12,,,,37.2,
1903-08-25,7.2,,,,37.86,
1903-08-26,7.19,,,,37.89,
1903-08-27,7.17,,,,37.94,
1903-08-28,7.22,,,,38.4,
1903-08-29,7.24,,,,,
1903-08-31,7.26,,,,38.52,
1903-09-01,7.21,,,,38.2,
1903-09-02,7.22,,,,38.1,
1903-09-03,7.16,,,,37.55,
1903-09-04,7.21,,,,37.61,
1903-09-08,7.16,,,,37.32,
1903-09-09,7.17,,,,37.22,
1903-09-10,7.13,,,,36.94,
1903-09-11,7.15,,,,36.89,
1903-09-12,7.12,,,,,
1903-09-14,7.0,,,,36.33,
1903-09-15,7.02,,,,36.43,
1903-09-16,6.99,,,,36.08,
1903-09-17,6.96,,,,35.81,
1903-09-18,6.91,,,,35.29,
1903-09-19,6.88,,,,,
1903-09-21,6.88,,,,35.09,
1903-09-22,6.87,,,,35.08,
1903-09-23,6.79,,,,34.58,
1903-09-24,6.66,,,,33.76,
1903-09-25,6.7,,,,33.78,
1903-09-26,6.61,,,,,
1903-09-28,6.47,,,,32.66,
1903-09-29,6.67,,,,33.8,
1903-09-30,6.55,,,,33.17,
1903-10-01,6.69,,,,34.08,
1903-10-02,6.78,,,,34.49,
1903-10-03,6.74,,,,,
1903-10-05,6.67,,,,34.08,
1903-10-06,6.67,,,,34.21,
1903-10-07,6.68,,,,34.01,
1903-10-08,6.56,,,,32.96,
1903-10-09,6.56,,,,32.84,
1903-10-10,6.52,,,,,
1903-10-12,6.47,,,,31.63,
1903-10-13,6.46,,,,31.29,
1903-10-14,6.42,,,,30.72,
1903-10-15,6.43,,,,30.6,
1903-10-16,6.62,,,,32.16,
1903-10-17,6.65,,,,,
1903-10-19,6.47,,,,31.28,
1903-10-20,6.61,,,,32.41,
1903-10-21,6.65,,,,32.66,
1903-10-22,6.64,,,,32.42,
1903-10-23,6.61,,,,32.29,
1903-10-24,6.61,,,,,
1903-10-26,6.71,,,,32.83,
1903-10-27,6.73,,,,32.89,
1903-10-28,6.73,,,,32.92,
1903-10-29,6.69,,,,32.74,
1903-10-30,6.68,,,,32.46,
1903-10-31,6.7,,,,,
1903-11-02,6.74,,,,32.92,
1903-11-04,6.68,,,,32.52,
1903-11-05,6.57,,,,31.58,
1903-11-06,6.6,,,,31.82,
1903-11-07,6.62,,,,,
1903-11-09,6.56,,,,30.53,
1903-11-10,6.58,,,,31.39,
1903-11-11,6.52,,,,31.02,
1903-11-12,6.47,,,,31.09,
1903-11-13,6.54,,,,31.44,
1903-11-14,6.52,,,,,
1903-11-16,6.55,,,,31.4,
1903-11-17,6.57,,,,31.5,
1903-11-18,6.65,,,,32.01,
1903-11-19,6.71,,,,32.25,
1903-11-20,6.68,,,,32.0,
1903-11-21,6.65,,,,,
1903-11-23,6.7,,,,32.27,
1903-11-24,6.64,,,,31.61,
1903-11-25,6.67,,,,31.8,
1903-11-27,6.68,,,,32.05,
1903-11-28,6.68,,,,,
1903-11-30,6.73,,,,32.11,
1903-12-01,6.76,,,,32.12,
1903-12-02,6.8,,,,32.95,
1903-12-03,6.89,,,,33.48,
1903-12-04,6.91,,,,33.68,
1903-12-05,6.88,,,,,
1903-12-07,6.97,,,,34.33,
1903-12-08,6.96,,,,34.29,
1903-12-09,6.98,,,,34.29,
1903-12-10,6.9,,,,33.57,
1903-12-11,6.88,,,,33.4,
1903-12-12,6.86,,,,,
1903-12-14,6.94,,,,33.82,
1903-12-15,6.96,,,,33.92,
1903-12-16,6.96,,,,33.94,
1903-12-17,6.93,,,,33.82,
1903-12-18,6.98,,,,34.16,
1903-12-19,6.98,,,,,
1903-12-21,6.97,,,,34.0,
1903-12-22,6.96,,,,33.77,
1903-12-23,7.05,,,,34.44,
1903-12-24,7.07,,,,34.58,
1903-12-28,7.16,,,,35.23,
1903-12-29,7.18,,,,35.74,
1903-12-30,7.14,,,,35.53,
1903-12-31,7.14,,,,35.57,
1904-01-02,6.97,,,,,
1904-01-04,7.0,,,,34.6,
1904-01-05,7.04,,,,34.83,
1904-01-06,6.92,,,,34.09,
1904-01-07,6.94,,,,34.16,
1904-01-08,7.01,,,,34.71,
1904-01-09,7.04,,,,,
1904-01-11,7.04,,,,34.63,
1904-01-12,6.99,,,,34.5,
1904-01-13,7.0,,,,34.6,
1904-01-14,7.02,,,,34.66,
1904-01-15,7.02,,,,34.74,
1904-01-16,7.02,,,,,
1904-01-18,7.1,,,,35.36,
1904-01-19,7.12,,,,35.23,
1904-01-20,7.13,,,,35.18,
1904-01-21,7.21,,,,35.76,
1904-01-22,7.25,,,,36.17,
1904-01-23,7.25,,,,,
1904-01-25,7.18,,,,35.93,
1904-01-26,7.23,,,,36.34,
1904-01-27,7.25,,,,36.57,
1904-01-28,7.15,,,,35.79,
1904-01-29,7.13,,,,35.57,
1904-01-30,7.11,,,,,
1904-02-01,7.11,,,,35.51,
1904-02-02,7.08,,,,35.26,
1904-02-03,7.04,,,,35.05,
1904-02-04,7.02,,,,35.02,
1904-02-05,6.94,,,,34.67,
1904-02-06,6.93,,,,,
1904-02-08,6.86,,,,34.84,
1904-02-09,6.87,,,,34.03,
1904-02-10,6.86,,,,34.59,
1904-02-11,6.87,,,,34.88,
1904-02-13,6.87,,,,,
1904-02-15,6.92,,,,35.39,
1904-02-16,6.91,,,,35.05,
1904-02-17,6.88,,,,34.88,
1904-02-18,6.85,,,,34.69,
1904-02-19,6.82,,,,34.41,
1904-02-20,6.79,,,,,
1904-02-23,6.72,,,,33.94,
1904-02-24,6.7,,,,33.83,
1904-02-25,6.77,,,,34.38,
1904-02-26,6.73,,,,34.14,
1904-02-27,6.73,,,,,
1904-02-29,6.75,,,,34.42,
1904-03-01,6.78,,,,34.66,
1904-03-02,6.79,,,,34.67,
1904-03-03,6.8,,,,34.76,
1904-03-04,6.81,,,,34.69,
1904-03-05,6.75,,,,,
1904-03-07,6.77,,,,34.17,
1904-03-08,6.76,,,,34.56,
1904-03-09,6.74,,,,34.07,
1904-03-10,6.73,,,,33.99,
1904-03-11,6.68,,,,33.65,
1904-03-12,6.67,,,,,
1904-03-14,6.66,,,,33.68,
1904-03-15,6.8,,,,34.57,
1904-03-16,6.82,,,,34.6,
1904-03-17,6.89,,,,34.98,
1904-03-18,6.85,,,,34.7,
1904-03-19,6.95,,,,,
1904-03-21,6.9,,,,34.95,
1904-03-22,6.98,,,,35.13,
1904-03-23,6.99,,,,35.21,
1904-03-24,6.92,,,,34.88,
1904-03-25,6.9,,,,34.87,
1904-03-26,6.92,,,,,
1904-03-28,6.99,,,,35.26,
1904-03-29,7.02,,,,35.2,
1904-03-30,7.02,,,,35.32,
1904-03-31,7.04,,,,35.58,
1904-04-02,7.01,,,,,
1904-04-04,7.0,,,,35.26,
1904-04-05,7.02,,,,35.41,
1904-04-06,7.07,,,,35.71,
1904-04-07,7.11,,,,36.2,
1904-04-08,7.07,,,,35.92,
1904-04-09,7.08,,,,,
1904-04-11,7.13,,,,36.2,
1904-04-12,7.07,,,,35.91,
1904-04-13,7.1,,,,36.02,
1904-04-14,7.05,,,,35.79,
1904-04-15,7.05,,,,35.74,
1904-04-16,7.04,,,,,
1904-04-18,7.03,,,,35.73,
1904-04-19,7.0,,,,35.43,
1904-04-20,6.99,,,,35.21,
1904-04-21,7.05,,,,35.56,
1904-04-22,7.06,,,,35.55,
1904-04-23,7.06,,,,,
1904-04-25,7.02,,,,35.23,
1904-04-26,7.03,,,,35.35,
1904-04-27,7.04,,,,35.45,
1904-04-28,7.04,,,,35.39,
1904-04-29,7.01,,,,35.42,
1904-04-30,7.0,,,,,
1904-05-02,6.95,,,,35.07,
1904-05-03,6.95,,,,35.0,
1904-05-04,6.97,,,,35.2,
1904-05-05,6.95,,,,35.17,
1904-05-06,6.96,,,,35.28,
1904-05-07,6.95,,,,,
1904-05-09,6.96,,,,35.28,
1904-05-10,6.93,,,,35.07,
1904-05-11,6.92,,,,34.98,
1904-05-12,6.89,,,,34.71,
1904-05-13,6.86,,,,34.56,
1904-05-14,6.84,,,,,
1904-05-16,6.82,,,,34.45,
1904-05-17,6.85,,,,34.52,
1904-05-18,6.84,,,,34.35,
1904-05-19,6.83,,,,34.37,
1904-05-20,6.85,,,,34.42,
1904-05-21,6.91,,,,,
1904-05-23,6.95,,,,35.15,
1904-05-24,6.91,,,,34.77,
1904-05-25,6.89,,,,34.87,
1904-05-26,6.89,,,,34.93,
1904-05-27,6.89,,,,34.95,
1904-05-31,6.89,,,,34.89,
1904-06-01,6.89,,,,34.95,
1904-06-02,6.88,,,,34.84,
1904-06-03,6.89,,,,34.89,
1904-06-04,6.89,,,,,
1904-06-06,6.9,,,,34.82,
1904-06-07,6.92,,,,34.96,
1904-06-08,6.95,,,,35.2,
1904-06-09,6.96,,,,35.24,
1904-06-10,7.0,,,,35.53,
1904-06-11,7.01,,,,,
1904-06-13,6.99,,,,35.4,
1904-06-14,7.04,,,,35.52,
1904-06-15,7.01,,,,35.39,
1904-06-16,7.02,,,,35.37,
1904-06-17,6.99,,,,35.29,
1904-06-18,7.01,,,,,
1904-06-20,7.03,,,,35.47,
1904-06-21,7.06,,,,35.51,
1904-06-22,7.09,,,,35.82,
1904-06-23,7.09,,,,35.83,
1904-06-24,7.09,,,,35.72,
1904-06-25,7.08,,,,,
1904-06-27,7.08,,,,35.7,
1904-06-28,7.07,,,,35.58,
1904-06-29,7.08,,,,35.55,
1904-06-30,7.09,,,,35.67,
1904-07-01,7.11,,,,35.71,
1904-07-05,7.18,,,,35.94,
1904-07-06,7.24,,,,36.28,
1904-07-07,7.19,,,,36.18,
1904-07-08,7.25,,,,36.53,
1904-07-09,7.27,,,,,
1904-07-11,7.25,,,,36.7,
1904-07-12,7.33,,,,37.2,
1904-07-13,7.37,,,,37.47,
1904-07-14,7.36,,,,37.57,
1904-07-15,7.38,,,,37.7,
1904-07-16,7.41,,,,,
1904-07-18,7.44,,,,38.02,
1904-07-19,7.49,,,,38.36,
1904-07-20,7.48,,,,38.24,
1904-07-21,7.45,,,,38.0,
1904-07-22,7.47,,,,38.13,
1904-07-23,7.49,,,,,
1904-07-25,7.46,,,,38.37,
1904-07-26,7.39,,,,37.86,
1904-07-27,7.33,,,,37.97,
1904-07-28,7.41,,,,37.94,
1904-07-29,7.38,,,,37.75,
1904-07-30,7.37,,,,,
1904-08-01,7.42,,,,38.19,
1904-08-02,7.4,,,,38.15,
1904-08-03,7.43,,,,38.2,
1904-08-04,7.43,,,,38.17,
1904-08-05,7.45,,,,38.28,
1904-08-06,7.45,,,,,
1904-08-08,7.44,,,,38.19,
1904-08-09,7.48,,,,38.41,
1904-08-10,7.5,,,,38.48,
1904-08-11,7.54,,,,38.59,
1904-08-12,7.55,,,,38.67,
1904-08-13,7.6,,,,,
1904-08-15,7.62,,,,39.09,
1904-08-16,7.6,,,,38.78,
1904-08-17,7.63,,,,39.17,
1904-08-18,7.66,,,,39.29,
1904-08-19,7.61,,,,38.94,
1904-08-20,7.56,,,,,
1904-08-22,7.62,,,,38.48,
1904-08-23,7.64,,,,39.04,
1904-08-24,7.67,,,,39.2,
1904-08-25,7.71,,,,39.41,
1904-08-26,7.71,,,,39.43,
1904-08-27,7.72,,,,,
1904-08-29,7.76,,,,39.55,
1904-08-30,7.74,,,,39.43,
1904-08-31,7.71,,,,39.52,
1904-09-01,7.73,,,,39.79,
1904-09-02,7.79,,,,39.94,
1904-09-06,7.84,,,,40.11,
1904-09-07,7.84,,,,40.33,
1904-09-08,7.87,,,,40.51,
1904-09-09,7.92,,,,40.95,
1904-09-10,7.97,,,,,
1904-09-12,7.87,,,,40.89,
1904-09-13,7.86,,,,40.79,
1904-09-14,7.94,,,,41.35,
1904-09-15,7.92,,,,41.04,
1904-09-16,7.95,,,,41.42,
1904-09-17,7.9,,,,,
1904-09-19,7.87,,,,40.96,
1904-09-20,7.81,,,,40.32,
1904-09-21,7.86,,,,40.56,
1904-09-22,7.82,,,,40.36,
1904-09-23,7.87,,,,40.78,
1904-09-24,7.88,,,,,
1904-09-26,7.92,,,,41.22,
1904-09-27,7.95,,,,41.38,
1904-09-28,7.98,,,,41.6,
1904-09-29,7.95,,,,41.36,
1904-09-30,8.01,,,,41.71,
1904-10-01,8.04,,,,,
1904-10-03,8.07,,,,42.48,
1904-10-04,8.08,,,,42.2,
1904-10-05,8.1,,,,42.14,
1904-10-06,8.04,,,,41.71,
1904-10-07,8.07,,,,41.98,
1904-10-08,8.12,,,,,
1904-10-10,8.14,,,,42.55,
1904-10-11,8.18,,,,42.75,
1904-10-12,8.19,,,,42.9,
1904-10-13,8.22,,,,43.57,
1904-10-14,8.34,,,,44.48,
1904-10-15,8.4,,,,,
1904-10-17,8.41,,,,44.95,
1904-10-18,8.43,,,,45.02,
1904-10-19,8.41,,,,44.7,
1904-10-20,8.44,,,,44.99,
1904-10-21,8.5,,,,45.16,
1904-10-22,8.53,,,,,
1904-10-24,8.53,,,,45.75,
1904-10-25,8.51,,,,45.4,
1904-10-26,8.47,,,,45.36,
1904-10-27,8.39,,,,44.88,
1904-10-28,8.52,,,,45.91,
1904-10-29,8.6,,,,,
1904-10-31,8.45,,,,45.65,
1904-11-01,8.47,,,,46.15,
1904-11-02,8.55,,,,46.9,
1904-11-03,8.54,,,,46.98,
1904-11-04,8.55,,,,47.3,
1904-11-05,8.53,,,,,
1904-11-07,8.61,,,,47.95,
1904-11-09,8.69,,,,48.58,
1904-11-10,8.71,,,,48.94,
1904-11-11,8.8,,,,49.27,
1904-11-12,8.82,,,,,
1904-11-14,8.81,,,,49.81,
1904-11-15,8.87,,,,50.1,
1904-11-16,8.85,,,,50.05,
1904-11-17,8.91,,,,50.76,
1904-11-18,8.87,,,,50.47,
1904-11-19,8.89,,,,,
1904-11-21,8.92,,,,51.15,
1904-11-22,8.85,,,,50.55,
1904-11-23,8.86,,,,50.62,
1904-11-25,8.91,,,,51.3,
1904-11-26,8.97,,,,,
1904-11-28,9.03,,,,52.41,
1904-11-29,9.04,,,,52.4,
1904-11-30,9.06,,,,52.16,
1904-12-01,9.05,,,,52.18,
1904-12-02,9.1,,,,52.48,
1904-12-03,9.12,,,,,
1904-12-05,9.13,,,,53.04,
1904-12-06,9.07,,,,52.56,
1904-12-07,8.84,,,,49.95,
1904-12-08,8.78,,,,49.25,
1904-12-09,8.86,,,,50.13,
1904-12-10,8.9,,,,,
1904-12-12,8.55,,,,47.63,
1904-12-13,8.6,,,,48.1,
1904-12-14,8.58,,,,47.92,
1904-12-15,8.64,,,,48.25,
1904-12-16,8.79,,,,49.78,
1904-12-17,8.79,,,,,
1904-12-19,8.79,,,,49.6,
1904-12-20,8.85,,,,50.04,
1904-12-21,8.77,,,,49.52,
1904-12-22,8.72,,,,49.15,
1904-12-23,8.78,,,,49.59,
1904-12-27,8.85,,,,50.07,
1904-12-28,8.93,,,,50.84,
1904-12-29,9.01,,,,51.47,
1904-12-30,8.94,,,,50.73,
1904-12-31,8.9,,,,,
1905-01-03,8.98,,,,50.98,
1905-01-04,8.96,,,,50.86,
1905-01-05,8.96,,,,50.86,
1905-01-06,8.89,,,,50.31,
1905-01-07,8.86,,,,,
1905-01-09,8.89,,,,50.35,
1905-01-10,8.92,,,,50.77,
1905-01-11,8.93,,,,50.72,
